,im_paths,ma_paths,white_pixels,corrupted
916,masachussetts/images/24328855_15.tiff,masachussetts/groundtruth/24328855_15.tif,220,False
917,masachussetts/images/24328870_15.tiff,masachussetts/groundtruth/24328870_15.tif,4847862,True
918,masachussetts/images/24328885_15.tiff,masachussetts/groundtruth/24328885_15.tif,5729752,True
919,masachussetts/images/24329005_15.tiff,masachussetts/groundtruth/24329005_15.tif,756519,True
920,masachussetts/images/24329020_15.tiff,masachussetts/groundtruth/24329020_15.tif,272,False
921,masachussetts/images/24329035_15.tiff,masachussetts/groundtruth/24329035_15.tif,201,False
922,masachussetts/images/24329050_15.tiff,masachussetts/groundtruth/24329050_15.tif,2547615,True
923,masachussetts/images/24329095_15.tiff,masachussetts/groundtruth/24329095_15.tif,717232,True
924,masachussetts/images/24329110_15.tiff,masachussetts/groundtruth/24329110_15.tif,5464524,True
925,masachussetts/images/24329155_15.tiff,masachussetts/groundtruth/24329155_15.tif,3049407,True
926,masachussetts/images/24329170_15.tiff,masachussetts/groundtruth/24329170_15.tif,370011,False
927,masachussetts/images/24329185_15.tiff,masachussetts/groundtruth/24329185_15.tif,106,False
928,masachussetts/images/24329200_15.tiff,masachussetts/groundtruth/24329200_15.tif,3,False
929,masachussetts/images/24329215_15.tiff,masachussetts/groundtruth/24329215_15.tif,83,False
930,masachussetts/images/24329230_15.tiff,masachussetts/groundtruth/24329230_15.tif,419,False
931,masachussetts/images/24329245_15.tiff,masachussetts/groundtruth/24329245_15.tif,115,False
932,masachussetts/images/24329260_15.tiff,masachussetts/groundtruth/24329260_15.tif,121,False
933,masachussetts/images/24329275_15.tiff,masachussetts/groundtruth/24329275_15.tif,81,False
934,masachussetts/images/24478765_15.tiff,masachussetts/groundtruth/24478765_15.tif,1397386,True
935,masachussetts/images/24478780_15.tiff,masachussetts/groundtruth/24478780_15.tif,182,False
936,masachussetts/images/24478795_15.tiff,masachussetts/groundtruth/24478795_15.tif,137,False
937,masachussetts/images/24478810_15.tiff,masachussetts/groundtruth/24478810_15.tif,175,False
938,masachussetts/images/24478840_15.tiff,masachussetts/groundtruth/24478840_15.tif,378,False
939,masachussetts/images/24478870_15.tiff,masachussetts/groundtruth/24478870_15.tif,443,False
940,masachussetts/images/24478885_15.tiff,masachussetts/groundtruth/24478885_15.tif,120,False
941,masachussetts/images/24478900_15.tiff,masachussetts/groundtruth/24478900_15.tif,4363691,True
942,masachussetts/images/24478990_15.tiff,masachussetts/groundtruth/24478990_15.tif,1429810,True
943,masachussetts/images/24479005_15.tiff,masachussetts/groundtruth/24479005_15.tif,45,False
944,masachussetts/images/24479095_15.tiff,masachussetts/groundtruth/24479095_15.tif,4406668,True
945,masachussetts/images/24479110_15.tiff,masachussetts/groundtruth/24479110_15.tif,6145690,True
946,masachussetts/images/24479155_15.tiff,masachussetts/groundtruth/24479155_15.tif,1478512,True
947,masachussetts/images/24479185_15.tiff,masachussetts/groundtruth/24479185_15.tif,74,False
948,masachussetts/images/24479200_15.tiff,masachussetts/groundtruth/24479200_15.tif,43,False
949,masachussetts/images/24479230_15.tiff,masachussetts/groundtruth/24479230_15.tif,165,False
950,masachussetts/images/24479245_15.tiff,masachussetts/groundtruth/24479245_15.tif,14,False
951,masachussetts/images/24479260_15.tiff,masachussetts/groundtruth/24479260_15.tif,10,False
952,masachussetts/images/24479275_15.tiff,masachussetts/groundtruth/24479275_15.tif,104,False
953,masachussetts/images/24479290_15.tiff,masachussetts/groundtruth/24479290_15.tif,281462,False
954,masachussetts/images/24628780_15.tiff,masachussetts/groundtruth/24628780_15.tif,1496530,True
955,masachussetts/images/24628795_15.tiff,masachussetts/groundtruth/24628795_15.tif,82,False
956,masachussetts/images/24628810_15.tiff,masachussetts/groundtruth/24628810_15.tif,99,False
957,masachussetts/images/24628825_15.tiff,masachussetts/groundtruth/24628825_15.tif,170,False
958,masachussetts/images/24628840_15.tiff,masachussetts/groundtruth/24628840_15.tif,186,False
959,masachussetts/images/24628855_15.tiff,masachussetts/groundtruth/24628855_15.tif,197,False
960,masachussetts/images/24628870_15.tiff,masachussetts/groundtruth/24628870_15.tif,113,False
961,masachussetts/images/24628900_15.tiff,masachussetts/groundtruth/24628900_15.tif,83,False
962,masachussetts/images/24629155_15.tiff,masachussetts/groundtruth/24629155_15.tif,1676158,True
963,masachussetts/images/24629170_15.tiff,masachussetts/groundtruth/24629170_15.tif,4,False
964,masachussetts/images/24629185_15.tiff,masachussetts/groundtruth/24629185_15.tif,34,False
965,masachussetts/images/24629215_15.tiff,masachussetts/groundtruth/24629215_15.tif,211,False
966,masachussetts/images/24629230_15.tiff,masachussetts/groundtruth/24629230_15.tif,182,False
967,masachussetts/images/24629245_15.tiff,masachussetts/groundtruth/24629245_15.tif,20,False
968,masachussetts/images/24629260_15.tiff,masachussetts/groundtruth/24629260_15.tif,35,False
969,masachussetts/images/24629275_15.tiff,masachussetts/groundtruth/24629275_15.tif,0,False
970,masachussetts/images/24629290_15.tiff,masachussetts/groundtruth/24629290_15.tif,6,False
971,masachussetts/images/24629305_15.tiff,masachussetts/groundtruth/24629305_15.tif,5021926,True
972,masachussetts/images/24778780_15.tiff,masachussetts/groundtruth/24778780_15.tif,1790290,True
973,masachussetts/images/24778795_15.tiff,masachussetts/groundtruth/24778795_15.tif,282,False
974,masachussetts/images/24778810_15.tiff,masachussetts/groundtruth/24778810_15.tif,21829,False
975,masachussetts/images/24778825_15.tiff,masachussetts/groundtruth/24778825_15.tif,187790,False
976,masachussetts/images/24778840_15.tiff,masachussetts/groundtruth/24778840_15.tif,389402,False
977,masachussetts/images/24778855_15.tiff,masachussetts/groundtruth/24778855_15.tif,581042,True
978,masachussetts/images/24778870_15.tiff,masachussetts/groundtruth/24778870_15.tif,783078,True
979,masachussetts/images/24778885_15.tiff,masachussetts/groundtruth/24778885_15.tif,986215,True
980,masachussetts/images/24778900_15.tiff,masachussetts/groundtruth/24778900_15.tif,311683,False
981,masachussetts/images/24778915_15.tiff,masachussetts/groundtruth/24778915_15.tif,994669,True
982,masachussetts/images/24779155_15.tiff,masachussetts/groundtruth/24779155_15.tif,602318,True
983,masachussetts/images/24779170_15.tiff,masachussetts/groundtruth/24779170_15.tif,68,False
984,masachussetts/images/24779185_15.tiff,masachussetts/groundtruth/24779185_15.tif,47,False
985,masachussetts/images/24779200_15.tiff,masachussetts/groundtruth/24779200_15.tif,51,False
986,masachussetts/images/24779215_15.tiff,masachussetts/groundtruth/24779215_15.tif,322,False
987,masachussetts/images/24779230_15.tiff,masachussetts/groundtruth/24779230_15.tif,709,False
988,masachussetts/images/24779245_15.tiff,masachussetts/groundtruth/24779245_15.tif,18,False
989,masachussetts/images/24779260_15.tiff,masachussetts/groundtruth/24779260_15.tif,113,False
990,masachussetts/images/24779290_15.tiff,masachussetts/groundtruth/24779290_15.tif,3,False
991,masachussetts/images/24779305_15.tiff,masachussetts/groundtruth/24779305_15.tif,117078,False
992,masachussetts/images/24928900_15.tiff,masachussetts/groundtruth/24928900_15.tif,2848218,True
993,masachussetts/images/24929155_15.tiff,masachussetts/groundtruth/24929155_15.tif,43,False
994,masachussetts/images/24929185_15.tiff,masachussetts/groundtruth/24929185_15.tif,244,False
995,masachussetts/images/24929200_15.tiff,masachussetts/groundtruth/24929200_15.tif,69,False
996,masachussetts/images/24929215_15.tiff,masachussetts/groundtruth/24929215_15.tif,25,False
997,masachussetts/images/24929230_15.tiff,masachussetts/groundtruth/24929230_15.tif,11,False
998,masachussetts/images/24929260_15.tiff,masachussetts/groundtruth/24929260_15.tif,15,False
999,masachussetts/images/24929275_15.tiff,masachussetts/groundtruth/24929275_15.tif,1,False
1000,masachussetts/images/24929290_15.tiff,masachussetts/groundtruth/24929290_15.tif,3,False
1001,masachussetts/images/25079155_15.tiff,masachussetts/groundtruth/25079155_15.tif,1534837,True
1002,masachussetts/images/25079185_15.tiff,masachussetts/groundtruth/25079185_15.tif,326,False
1003,masachussetts/images/25079200_15.tiff,masachussetts/groundtruth/25079200_15.tif,90,False
1004,masachussetts/images/25079215_15.tiff,masachussetts/groundtruth/25079215_15.tif,637,False
1005,masachussetts/images/25079230_15.tiff,masachussetts/groundtruth/25079230_15.tif,226,False
1006,masachussetts/images/25079245_15.tiff,masachussetts/groundtruth/25079245_15.tif,40,False
1007,masachussetts/images/25079260_15.tiff,masachussetts/groundtruth/25079260_15.tif,15,False
1008,masachussetts/images/25079275_15.tiff,masachussetts/groundtruth/25079275_15.tif,2,False
1009,masachussetts/images/25079290_15.tiff,masachussetts/groundtruth/25079290_15.tif,7,False
1010,masachussetts/images/25229155_15.tiff,masachussetts/groundtruth/25229155_15.tif,5354146,True
1011,masachussetts/images/25229170_15.tiff,masachussetts/groundtruth/25229170_15.tif,4740353,True
1012,masachussetts/images/25229185_15.tiff,masachussetts/groundtruth/25229185_15.tif,1817002,True
1013,masachussetts/images/25229200_15.tiff,masachussetts/groundtruth/25229200_15.tif,145,False
1014,masachussetts/images/25229215_15.tiff,masachussetts/groundtruth/25229215_15.tif,18,False
1015,masachussetts/images/25229260_15.tiff,masachussetts/groundtruth/25229260_15.tif,9,False
1016,masachussetts/images/25229275_15.tiff,masachussetts/groundtruth/25229275_15.tif,5,False
1017,masachussetts/images/25229290_15.tiff,masachussetts/groundtruth/25229290_15.tif,16,False
1018,masachussetts/images/25379185_15.tiff,masachussetts/groundtruth/25379185_15.tif,5663986,True
1019,masachussetts/images/25379230_15.tiff,masachussetts/groundtruth/25379230_15.tif,53,False
1020,masachussetts/images/25379245_15.tiff,masachussetts/groundtruth/25379245_15.tif,10,False
1021,masachussetts/images/25379260_15.tiff,masachussetts/groundtruth/25379260_15.tif,57,False
1022,masachussetts/images/25379275_15.tiff,masachussetts/groundtruth/25379275_15.tif,15,False
1023,masachussetts/images/25379290_15.tiff,masachussetts/groundtruth/25379290_15.tif,3798816,True
1024,masachussetts/images/25529170_15.tiff,masachussetts/groundtruth/25529170_15.tif,4021292,True
1025,masachussetts/images/25529230_15.tiff,masachussetts/groundtruth/25529230_15.tif,56,False
1026,masachussetts/images/25529245_15.tiff,masachussetts/groundtruth/25529245_15.tif,14,False
1027,masachussetts/images/25529260_15.tiff,masachussetts/groundtruth/25529260_15.tif,101,False
1028,masachussetts/images/25529275_15.tiff,masachussetts/groundtruth/25529275_15.tif,83,False
1029,masachussetts/images/25529290_15.tiff,masachussetts/groundtruth/25529290_15.tif,3831359,True
1030,masachussetts/images/25679230_15.tiff,masachussetts/groundtruth/25679230_15.tif,89,False
1031,masachussetts/images/25679245_15.tiff,masachussetts/groundtruth/25679245_15.tif,58,False
1032,masachussetts/images/25679260_15.tiff,masachussetts/groundtruth/25679260_15.tif,13,False
1033,masachussetts/images/25679275_15.tiff,masachussetts/groundtruth/25679275_15.tif,3313999,True
1034,masachussetts/images/25828765_15.tiff,masachussetts/groundtruth/25828765_15.tif,3469879,True
1035,masachussetts/images/25828780_15.tiff,masachussetts/groundtruth/25828780_15.tif,3754237,True
1036,masachussetts/images/25829245_15.tiff,masachussetts/groundtruth/25829245_15.tif,37,False
1037,masachussetts/images/25829260_15.tiff,masachussetts/groundtruth/25829260_15.tif,9,False
1038,masachussetts/images/25829275_15.tiff,masachussetts/groundtruth/25829275_15.tif,287263,False
1039,masachussetts/images/25829290_15.tiff,masachussetts/groundtruth/25829290_15.tif,3640753,True
1040,masachussetts/images/25978735_15.tiff,masachussetts/groundtruth/25978735_15.tif,3859062,True
1041,masachussetts/images/25978750_15.tiff,masachussetts/groundtruth/25978750_15.tif,804128,True
1042,masachussetts/images/25978765_15.tiff,masachussetts/groundtruth/25978765_15.tif,318400,False
1043,masachussetts/images/25978780_15.tiff,masachussetts/groundtruth/25978780_15.tif,182245,False
1044,masachussetts/images/25978795_15.tiff,masachussetts/groundtruth/25978795_15.tif,3476919,True
1045,masachussetts/images/25979230_15.tiff,masachussetts/groundtruth/25979230_15.tif,2842383,True
1046,masachussetts/images/25979245_15.tiff,masachussetts/groundtruth/25979245_15.tif,830,False
1047,masachussetts/images/25979260_15.tiff,masachussetts/groundtruth/25979260_15.tif,153,False
1048,masachussetts/images/25979275_15.tiff,masachussetts/groundtruth/25979275_15.tif,10,False
1049,masachussetts/images/25979290_15.tiff,masachussetts/groundtruth/25979290_15.tif,3226632,True
1050,masachussetts/images/26128705_15.tiff,masachussetts/groundtruth/26128705_15.tif,4210915,True
1051,masachussetts/images/26128720_15.tiff,masachussetts/groundtruth/26128720_15.tif,1207950,True
1052,masachussetts/images/26128735_15.tiff,masachussetts/groundtruth/26128735_15.tif,545509,True
1053,masachussetts/images/26128750_15.tiff,masachussetts/groundtruth/26128750_15.tif,72,False
1054,masachussetts/images/26128765_15.tiff,masachussetts/groundtruth/26128765_15.tif,50,False
1055,masachussetts/images/26128780_15.tiff,masachussetts/groundtruth/26128780_15.tif,37,False
1056,masachussetts/images/26128795_15.tiff,masachussetts/groundtruth/26128795_15.tif,78438,False
1057,masachussetts/images/26128810_15.tiff,masachussetts/groundtruth/26128810_15.tif,3183174,True
1058,masachussetts/images/26129245_15.tiff,masachussetts/groundtruth/26129245_15.tif,119,False
1059,masachussetts/images/26129260_15.tiff,masachussetts/groundtruth/26129260_15.tif,48,False
1060,masachussetts/images/26129275_15.tiff,masachussetts/groundtruth/26129275_15.tif,142,False
1061,masachussetts/images/26129290_15.tiff,masachussetts/groundtruth/26129290_15.tif,3022757,True
1062,masachussetts/images/26278705_15.tiff,masachussetts/groundtruth/26278705_15.tif,3748449,True
1063,masachussetts/images/26278735_15.tiff,masachussetts/groundtruth/26278735_15.tif,850,False
1064,masachussetts/images/26278750_15.tiff,masachussetts/groundtruth/26278750_15.tif,54,False
1065,masachussetts/images/26278765_15.tiff,masachussetts/groundtruth/26278765_15.tif,71,False
1066,masachussetts/images/26278780_15.tiff,masachussetts/groundtruth/26278780_15.tif,43,False
1067,masachussetts/images/26278795_15.tiff,masachussetts/groundtruth/26278795_15.tif,307,False
1068,masachussetts/images/26278810_15.tiff,masachussetts/groundtruth/26278810_15.tif,2951577,True
1069,masachussetts/images/26279260_15.tiff,masachussetts/groundtruth/26279260_15.tif,127,False
1070,masachussetts/images/26428690_15.tiff,masachussetts/groundtruth/26428690_15.tif,4611587,True
1071,masachussetts/images/26428705_15.tiff,masachussetts/groundtruth/26428705_15.tif,833535,True
1072,masachussetts/images/26428720_15.tiff,masachussetts/groundtruth/26428720_15.tif,174,False
1073,masachussetts/images/26428750_15.tiff,masachussetts/groundtruth/26428750_15.tif,15,False
1074,masachussetts/images/26428765_15.tiff,masachussetts/groundtruth/26428765_15.tif,87,False
1075,masachussetts/images/26428780_15.tiff,masachussetts/groundtruth/26428780_15.tif,8,False
1076,masachussetts/images/26428795_15.tiff,masachussetts/groundtruth/26428795_15.tif,2687586,True
1077,masachussetts/images/26429245_15.tiff,masachussetts/groundtruth/26429245_15.tif,1557,False
1078,masachussetts/images/26429260_15.tiff,masachussetts/groundtruth/26429260_15.tif,373,False
1079,masachussetts/images/26429275_15.tiff,masachussetts/groundtruth/26429275_15.tif,2642526,True
1080,masachussetts/images/26578675_15.tiff,masachussetts/groundtruth/26578675_15.tif,4836066,True
1081,masachussetts/images/26578690_15.tiff,masachussetts/groundtruth/26578690_15.tif,994619,True
1082,masachussetts/images/26578705_15.tiff,masachussetts/groundtruth/26578705_15.tif,67,False
1083,masachussetts/images/26578735_15.tiff,masachussetts/groundtruth/26578735_15.tif,544,False
1084,masachussetts/images/26578750_15.tiff,masachussetts/groundtruth/26578750_15.tif,45,False
1085,masachussetts/images/26578765_15.tiff,masachussetts/groundtruth/26578765_15.tif,72,False
1086,masachussetts/images/26578780_15.tiff,masachussetts/groundtruth/26578780_15.tif,23,False
1087,masachussetts/images/26578795_15.tiff,masachussetts/groundtruth/26578795_15.tif,2565296,True
1088,masachussetts/images/26728675_15.tiff,masachussetts/groundtruth/26728675_15.tif,4335264,True
1089,masachussetts/images/26728690_15.tiff,masachussetts/groundtruth/26728690_15.tif,25,False
1090,masachussetts/images/26728705_15.tiff,masachussetts/groundtruth/26728705_15.tif,49,False
1091,masachussetts/images/26728720_15.tiff,masachussetts/groundtruth/26728720_15.tif,403,False
1092,masachussetts/images/26728735_15.tiff,masachussetts/groundtruth/26728735_15.tif,32,False
1093,masachussetts/images/26728750_15.tiff,masachussetts/groundtruth/26728750_15.tif,108,False
1094,masachussetts/images/26728765_15.tiff,masachussetts/groundtruth/26728765_15.tif,2164546,True
1095,masachussetts/images/26728780_15.tiff,masachussetts/groundtruth/26728780_15.tif,6308948,True
1096,masachussetts/images/26878675_15.tiff,masachussetts/groundtruth/26878675_15.tif,4536076,True
1097,masachussetts/images/26878705_15.tiff,masachussetts/groundtruth/26878705_15.tif,286,False
1098,masachussetts/images/26878720_15.tiff,masachussetts/groundtruth/26878720_15.tif,324,False
1099,masachussetts/images/26878735_15.tiff,masachussetts/groundtruth/26878735_15.tif,2584,False
1100,masachussetts/images/26878750_15.tiff,masachussetts/groundtruth/26878750_15.tif,1921008,True
1101,masachussetts/images/27028675_15.tiff,masachussetts/groundtruth/27028675_15.tif,4738277,True
1102,masachussetts/images/27028690_15.tiff,masachussetts/groundtruth/27028690_15.tif,1683,False
1103,masachussetts/images/27028705_15.tiff,masachussetts/groundtruth/27028705_15.tif,11395,False
1104,masachussetts/images/27028720_15.tiff,masachussetts/groundtruth/27028720_15.tif,13126,False
1105,masachussetts/images/27178705_15.tiff,masachussetts/groundtruth/27178705_15.tif,5294954,True
1106,masachussetts/images/99238660_15.tiff,masachussetts/groundtruth/99238660_15.tif,5215596,True
1107,masachussetts/images/99238675_15.tiff,masachussetts/groundtruth/99238675_15.tif,5632754,True
